spotify_id,Song,Artist,Rank,Genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4zYTZvtcww7OWKie7fxA9E,Hit 'Em Up Style (Oops!) - Remix Radio Mix,Blu Cantrell,36,r&b,0.895,0.109,-13.853,0.0996,0.534,0.549,0.106,0.546,134.067
3c6afiysmB7OnxQzzSqRfD,So Into You,Tamia,37,r&b,0.752,0.481,-9.203,0.044,0.419,3.11E-05,0.366,0.393,135.671
69QIVIjPMnI1ABLBqh9P1b,Twisted,Keith Sweat,38,r&b,0.54,0.585,-7.563,0.309,0.198,0,0.147,0.516,100.289
4HDocpXZ4hk3Alhlow5kW5,Touch Me Tease Me,Case,39,r&b,0.653,0.362,-8.699,0.0472,0.165,0.000131,0.11,0.268,129.854
68vgtRHr7iZHpzGpon6Jlo,My Boo,Usher,40,r&b,0.79,0.531,-8.065,0.147,0.193,0,0.13,0.627,104.512
5d4l67BejhQZ9uQtTCfYfL,Before I Do,Sevyn Streeter,41,r&b,0.792,0.744,-4.744,0.0554,0.0766,4.55E-05,0.0548,0.65,105.981
125dAqUSmX1nOG50fBz9vb,Beauty,Dru Hill,42,r&b,0.79,0.764,-4.685,0.0737,0.0836,0.0871,0.132,0.473,123.046
1ak0S3NhwWrUgNlQhJ1412,Case Of The Ex (Whatcha Gonna Do),MÃ½a,43,r&b,0.524,0.391,-9.021,0.041,0.789,0,0.0869,0.143,148.009
2ezqQeBiC72gwMJoO4w1hA,Every Time I Close My Eyes,Babyface,44,r&b,0.763,0.762,-4.641,0.0514,0.0397,0.000132,0.0548,0.692,106.021
3SfZpKjMwvUQKGCty1dJ0T,"Slow Down - 12"" Version",Bobby V.,45,r&b,0.876,0.312,-10.17,0.0521,0.443,0,0.247,0.377,114.973
5EpdvRM97d8JBlvCz1V6gM,Already Knew That,Ro James,46,r&b,0.628,0.329,-13.577,0.104,0.8,0.0855,0.256,0.407,79.976
2uZwyxrg6VPvlVsvclIfel,Where I Wanna Be,Donell Jones,47,r&b,0.863,0.482,-9.132,0.439,0.621,0,0.148,0.618,140.021
7H6ev70Weq6DdpZyyTmUXk,Say My Name,Destiny's Child,48,r&b,0.792,0.744,-4.744,0.0554,0.0766,4.55E-05,0.0548,0.65,105.981
0DdpxWfVvUGgkJv5536tiF,Sexy Can I feat. Yung Berg,Ray J,49,r&b,0.708,0.213,-8.266,0.0396,0.924,0.00118,0.111,0.109,80.02
6y7JGli1CNRmvERJitUern,Just Friends (Sunny),Musiq Soulchild,50,r&b,0.569,0.319,-12.85,0.0277,0.853,0.000151,0.128,0.32,79.997
59e7E2LMPZ2bhW5G6aCwX8,Crazy Brazy,A$AP Mob,1,rap,0.593,0.275,-15.25,0.0638,0.816,0.0115,0.108,0.363,114.82
03tqyYWC9Um2ZqU0ZN849H,No Hands [feat. Roscoe Dash and Wale],Waka Flocka Flame,2,rap,0.771,0.0995,-11.712,0.104,0.896,0.355,0.112,0.397,122.909
10I3CmmwT0BkOVhduDy53o,Really Really,Kevin Gates,3,rap,0.814,0.81,-6.799,0.0559,0.311,0,0.1,0.954,122.052
6aRlUgqcLgrxQE3RMngjN5,Good Drank,2 Chainz,4,rap,0.515,0.925,-6.651,0.918,0.892,1.22E-05,0.883,0.253,86.762
7wqSzGeodspE3V6RBD5W8L,See You Again (feat. Charlie Puth),Wiz Khalifa,5,rap,0.518,0.939,-6.217,0.957,0.854,0,0.706,0.314,69.79
20dP2DaMHIAmwWAbp7peSr,pick up the phone,Young Thug,6,rap,0.561,0.377,-22.968,0.954,0.642,0,0.854,0.207,87.555
3rMyMv8EjKXoPnaRo2hdJN,Stuntin' Like My Daddy - Street,Birdman,7,rap,0.469,0.706,-11.507,0.944,0.772,0,0.493,0.367,89
3tvWMBIblzT5FSjKtIeRR1,Whatever You Like,T.I.,8,rap,0.486,0.511,-18.619,0.911,0.82,0,0.734,0.291,104.982
5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),Gucci Mane,9,rap,0.637,0.712,-8.331,0.953,0.903,0,0.698,0.369,66.801
0rHJxNaQRMGK6Y4TUx3xRO,Castro,Yo Gotti,10,rap,0.621,0.56,-15.82,0.941,0.315,0,0.931,0.438,82.399
66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),Soulja Boy,11,rap,0.62,0.416,-19.463,0.95,0.753,0,0.725,0.275,135.685
2yJ9GVCLMmzBBfQAnfzlwr,THat Part,ScHoolboy Q,12,rap,0.365,0.728,-21.023,0.889,0.814,4.22E-06,0.93,0.196,66.737
0uFvvXbmGIXlf5ZgtHyYpf,Bugatti,Ace Hood,13,rap,0.57,0.592,-9.014,0.198,0.00819,0.000118,0.165,0.961,79.96
5NQbUaeTEOGdD6hHcre0dZ,679 (feat. Remy Boyz),Fetty Wap,14,rap,0.565,0.792,-12.298,0.947,0.776,0,0.732,0.203,103.506
6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.o.B,15,rap,0.55,0.901,-11.511,0.862,0.645,0,0.951,0.294,115.948
1hWYT0w2R0J19rlVkiez7X,Battle Scars,Lupe Fiasco,16,rap,0.408,0.749,-15.217,0.938,0.871,0,0.957,0.363,71.53
5ByAIlEEnxYdvpnezg7HTX,Juicy,The Notorious B.I.G.,17,rap,0.532,0.654,-13.489,0.952,0.729,0,0.858,0.508,85.572
7DTlsMOQjGysXHpwwpHuPl,Lifestyle,Rich Gang,18,rap,0.489,0.821,-13.444,0.951,0.442,0,0.641,0.314,81.871
0kPgn96FXEO9Bnz9QN1Tc0,We In Da City,Young Dro,19,rap,0.68,0.818,-8.723,0.916,0.708,0,0.622,0.455,86.087
1FvU97lrWOG2NRxErh6OZz,Bad and Boujee (feat. Lil Uzi Vert),Migos,20,rap,0.59,0.586,-13.033,0.958,0.657,0,0.876,0.594,87.341
5IZc3KIVFhjzJ0L2kiXzUl,Promise,Kid Ink,21,rap,0.42,0.755,-5.904,0.0584,0.593,0,0.204,0.361,149.918
3JEzGRDUsozrehZTq3dKE8,All Eyez (feat. Jeremih) - Bonus Track,The Game,22,rap,0.576,0.849,-3.057,0.0386,0.511,4.01E-05,0.109,0.666,137.99
32UioUCnMFsr2UN7SvDyXj,Slow Jamz,Twista,23,rap,0.607,0.912,-3.449,0.0611,0.124,0,0.332,0.722,134.944
3hQCHzkE5oSA3F1xM8bpcM,Hustlin',Rick Ross,24,rap,0.607,0.912,-3.449,0.0611,0.124,0,0.332,0.722,134.944
5J5PXmMdQ2nh1lZOal8KmK,Litty (feat. Tory Lanez),Meek Mill,25,rap,0.532,0.358,-11.136,0.0671,0.717,0,0.112,0.449,90.475
2c8sgbZoEanC3QyFNZxUcA,Flexicution,Logic,26,rap,0.462,0.395,-9.376,0.0264,0.758,0,0.121,0.625,82.259
6Y9kdB2O0h9gq9y2vclsWT,Shorty Wanna Ride,Young Buck,27,rap,0.541,0.609,-8.077,0.0478,0.51,0.000668,0.102,0.381,147.828
4hrae8atte6cRlSC9a7VCO,Always On Time,Ja Rule,28,rap,0.378,0.441,-9.142,0.0355,0.709,0.00288,0.0887,0.158,105.905
4E5IFAXCob6QqZaJMTw5YN,Poppin' Them Thangs,G-Unit,29,rap,0.378,0.441,-9.142,0.0355,0.709,0.00288,0.0887,0.158,105.905
5PQmSHzWnlgG4EBuIqjac2,If I Ruled the World (Imagine That),Nas,30,rap,0.469,0.183,-15.414,0.0407,0.829,0,0.71,0.381,139.592
08X9m3tpcthgrItjPVAmCu,Devastated,Joey Bada$$,31,rap,0.378,0.441,-9.142,0.0355,0.709,0.00288,0.0887,0.158,105.905
2LLFl56eIFGFlnrplUC26f,Flex (Ooh,KSI,32,rap,0.724,0.566,-5.117,0.0305,0.617,0.00023,0.234,0.873,131.174
2YYvZyVDx0GxkoAYyHyV24,Tied Up,Casey Veggies,33,rap,0.469,0.183,-15.414,0.0407,0.829,0,0.71,0.381,139.592
61QSuw5VlC0LTS8WMO356g,All The Way Up,Fat Joe,34,rap,0.469,0.183,-15.414,0.0407,0.829,0,0.71,0.381,139.592
6fujklziTHa8uoM5OQSfIo,Black Beatles,Rae Sremmurd,35,rap,0.469,0.183,-15.414,0.0407,0.829,0,0.71,0.381,139.592
7zBPzAjKAqQpcv8F8GCq5s,Uber Everywhere,Madeintyo,36,rap,0.586,0.616,-7.964,0.0324,0.182,0,0.0927,0.719,148.088
275a9yzwGB6ncAW4SxY7q3,Panda,Desiigner,37,rap,0.627,0.618,-8.529,0.0437,0.0558,0,0.351,0.848,82.03
4b5aJdOgxps6z0dPe6wCHF,Into You (feat. Ashanti),Fabolous,38,rap,0.586,0.616,-7.964,0.0324,0.182,0,0.0927,0.719,148.088
71kZP3u1h27zyjfULjSxPT,Like Me,Lil Durk,39,rap,0.708,0.598,-8.365,0.0291,0.037,0,0.17,0.698,112.027
4WC72P8F0CnYmqoPYQ7JDD,Bottom of the Bottle (feat. August Alsina & Lil Wayne),Curren$y,40,rap,0.586,0.616,-7.964,0.0324,0.182,0,0.0927,0.719,148.088
6R0GRYk2vs2XuBVemYK5YZ,Ultimate,Denzel Curry,41,rap,0.586,0.616,-7.964,0.0324,0.182,0,0.0927,0.719,148.088
5vIu19A3EEdHgFM4Cba6F4,Choices (Yup),E-40,42,rap,0.791,0.439,-5.62,0.0645,0.302,1.85E-05,0.126,0.559,85.004
3bMNprrp2JDKZsGbiXpsJl,My Chick Bad,Ludacris,43,rap,0.792,0.895,-3.112,0.0589,0.165,0,0.0501,0.794,94.968
2Cth0v1xri32oZ799rL3rl,Feel Me,Tyga,44,rap,0.71,0.625,-9.008,0.0295,0.029,1.10E-05,0.108,0.784,140.994
5zaIgI9HNUPIcfaeVRlxGa,Just A Lil' Thick (She Juicy),Trinidad James,45,rap,0.653,0.667,-6.764,0.0423,0.154,0,0.107,0.556,104.181
3iL2l5gUqyPS6vDwJFgJTR,BedRock,Young Money,46,rap,0.71,0.625,-9.008,0.0295,0.029,1.10E-05,0.108,0.784,140.994
3KiEydhjn7yf58h9jBD5Sa,U Mad,Vic Mensa,47,rap,0.708,0.598,-8.365,0.0291,0.037,0,0.17,0.698,112.027
7xVLFuuYdAvcTfcP3IG3dS,Work REMIX,A$AP Ferg,48,rap,0.586,0.616,-7.964,0.0324,0.182,0,0.0927,0.719,148.088
0svl7cK07gK1ia5ainczU5,Break Ya Neck,Busta Rhymes,49,rap,0.741,0.695,-5.341,0.0454,0.021,0,0.0922,0.861,134.032
7isbPMomU1kbgaNKOFocGJ,One Time Comin',YG,50,rap,0.708,0.598,-8.365,0.0291,0.037,0,0.17,0.698,112.027
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,Blue Ã–yster Cult,1,rock,0.741,0.695,-5.341,0.0454,0.021,0,0.0922,0.861,134.032
3KPwt1LBpt1jVSHz8GXERo,Feel Like Makin' Love - 2015 Remastered Version,Bad Company,2,rock,0.372,0.961,-6.765,0.0931,1.52E-05,0.0548,0.0916,0.159,115.336
1nzcKrYRTWZJEwWzyAU8XM,Born To Be Wild,Steppenwolf,3,rock,0.265,0.962,-4.871,0.108,1.27E-05,0.000862,0.4,0.156,167.759
6FRwDxXsvSasw0y2eDArsz,Sunshine Of Your Love,Cream,4,rock,0.409,0.97,-5.346,0.0574,6.21E-06,0.0582,0.309,0.392,136.395
1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band,5,rock,0.275,0.947,-6.696,0.0835,1.08E-05,0.00968,0.124,0.0835,107.1
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley - Original Album Version,The Who,6,rock,0.342,0.968,-4.058,0.0927,0.000801,0.00566,0.312,0.239,91.578
00xR9dHhuaNznqB4FSzOlr,You Really Got Me (Remastered),The Kinks,7,rock,0.468,0.988,-5.415,0.111,0.000368,0,0.0889,0.371,102.115
7HgpYzYrBLbBLyInU2FaPY,She Talks To Angels,The Black Crowes,8,rock,0.262,0.988,-4.922,0.253,0.00655,0.897,0.132,0.227,91.319
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,Boston,9,rock,0.495,0.98,-5.467,0.091,0.000177,0.000451,0.227,0.326,138.217
5CQ30WqJwcep0pYcV4AMNc,Stairway To Heaven,Led Zeppelin,10,rock,0.214,0.998,-1.78,0.324,0.228,7.83E-06,0.342,0.055,74.602
4vpeKl0vMGdAXpZiQB2Dtd,White Rabbit,Jefferson Airplane,11,rock,0.474,0.977,-4.204,0.129,0.00035,2.65E-06,0.401,0.174,100.918
61Q9oJNd9hJQFhSDh6Qlap,The House Of The Rising Sun,The Animals,12,rock,0.514,0.935,-4.614,0.177,0.00104,0.00552,0.255,0.205,125.02
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,13,rock,0.233,0.965,-3.721,0.162,3.32E-06,0.891,0.194,0.447,92.693
1JLn8RhQzHz3qDqsChcmBl,I Want To Know What Love Is - Remastered,Foreigner,14,rock,0.347,0.975,-5.315,0.233,1.98E-05,0.581,0.116,0.179,110.093
40riOy7x9W7GXjyGp4pjAv,Hotel California,Eagles,15,rock,0.546,0.99,-3.337,0.0681,9.73E-05,0.069,0.278,0.412,106.954
63diy8Bzm0pHMAU37By2Nh,Take Me Home Tonight,Eddie Money,16,rock,0.379,0.996,-3.023,0.285,0.00457,9.26E-06,0.0981,0.0386,128.049
7N3PAbqfTjSEU1edb2tY8j,Jump - 2015 Remastered Version,Van Halen,17,rock,0.367,0.997,-2.911,0.106,0.000499,0.694,0.0928,0.269,148.005
5XcZRgJv3zMhTqCyESjQrF,Poison,Alice Cooper,18,rock,0.166,0.927,-8.797,0.0736,3.94E-06,0.651,0.344,0.219,131.984
2ymeOsYijJz09LfKw3yM2x,Joy To The World,Three Dog Night,19,rock,0.773,0.842,-4.433,0.0689,0.213,0.731,0.139,0.601,118.038
4MZEZz8MqVgvIMXU6AVP22,Running On Empty,Jackson Browne,20,rock,0.637,0.936,-5.274,0.0371,0.0465,0.00015,0.104,0.497,126.027
52KvuGmgcgRdrLMXOtda0E,The Stroke - 2010 - Remaster,Billy Squier,21,rock,0.762,0.808,-3.338,0.102,0.0482,2.82E-05,0.137,0.248,126.037
6s0NHplywwr1IjnQpUpWJk,Bad To The Bone,George Thorogood & The Destroyers,22,rock,0.727,0.448,-11.068,0.0542,0.0623,0.735,0.111,0.52,110.001
2Q7LpkYrS0PBpoq3iCqypa,Ramblin' Man,The Allman Brothers Band,23,rock,0.681,0.794,-4.901,0.0343,0.576,0.000175,0.125,0.376,120.992
4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,Kansas,24,rock,0.592,0.56,-9.534,0.0486,0.725,0.00376,0.486,0.406,100.102
1IqFh00G2kvvMm8pRMpehA,Me and Bobby McGee,Janis Joplin,25,rock,0.756,0.462,-8.584,0.0292,0.175,0.844,0.0987,0.278,104.993
3LQPTJEqOfljGBxmpgUnoC,American Woman - Remastered,The Guess Who,26,rock,0.692,0.617,-9.754,0.0377,0.192,0.0552,0.11,0.226,112.041
2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Jimi Hendrix,27,rock,0.496,0.989,-3.286,0.331,0.00146,0.0325,0.327,0.0732,145.827
77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',Journey,28,rock,0.629,0.788,-8.187,0.0435,0.134,0.924,0.0927,0.0714,121.986
6H3kDe7CGoWYBabAeVWGiD,Gimme Shelter,The Rolling Stones,29,rock,0.652,0.725,-6.542,0.047,0.439,0.699,0.156,0.956,119.998
1oojGBUxbMSrvrBnQ1DaBc,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,30,rock,0.761,0.263,-14.762,0.0473,0.12,0.239,0.0996,0.315,107.991
0sDqo9UPzPUtu9wEkI3zRB,The Weight - 2000 - Remaster,The Band,31,rock,0.79,0.526,-9.452,0.0376,0.182,0.00114,0.103,0.595,123.995
5uvosCdMlFdTXhoazkTI5R,Light My Fire,The Doors,32,rock,0.358,0.961,-4.253,0.067,0.0307,0.208,0.237,0.0502,105.026
6mHOcVtsHLMuesJkswc0GZ,The Logical Song - 2010 Remastered,Supertramp,33,rock,0.416,0.802,-4.221,0.0471,0.0225,0.0541,0.039,0.739,121.967
0sgDEFq9oeC8ueOK0mR5IA,Working for the Weekend,Loverboy,34,rock,0.78,0.929,-4.649,0.0619,0.177,0.14,0.213,0.484,130.03
4KfSdst7rW39C0sfhArdrz,Barracuda,Heart,35,rock,0.693,0.77,-6.98,0.0762,0.0127,0.000613,0.0655,0.883,119.533
6FBmHx1FuaSnTnnnaThgbF,Cum on Feel the Noize,Quiet Riot,36,rock,0.688,0.788,-3.064,0.0436,0.0164,0.000306,0.541,0.774,101.006
3YuaBvuZqcwN3CEAyyoaei,Like a Stone,Audioslave,37,rock,0.573,0.78,-4.813,0.035,0.0571,3.34E-05,0.0866,0.375,105.859
1FOUJzuApMpMM1wiuy3qfl,Renegade,Styx,38,rock,0.573,0.78,-4.813,0.035,0.0571,3.34E-05,0.0866,0.375,105.859
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC,39,rock,0.719,0.723,-8.267,0.0367,0.548,0,0.0883,0.925,116.941
3XcjIvaZVUFAIdIYZqY9bd,We're an American Band - 2002 - Remastered,Grand Funk Railroad,40,rock,0.573,0.78,-4.813,0.035,0.0571,3.34E-05,0.0866,0.375,105.859
5WwqdeavrQrbeAMDxGawse,Can't Fight This Feeling,REO Speedwagon,41,rock,0.463,0.55,-9.513,0.0394,0.459,0.0004,0.0667,0.452,143.475
1i5oEx2vFczQ2sCY3c6Kn5,Love Hurts,Nazareth,42,rock,0.573,0.78,-4.813,0.035,0.0571,3.34E-05,0.0866,0.375,105.859
2RlgNHKcydI9sayD2Df2xp,Mr. Blue Sky,Electric Light Orchestra,43,rock,0.8,0.878,-7.109,0.0434,0.189,0.000104,0.14,0.816,104.282
6wvR0jv72FM0kwg1000cq9,Love Song,Tesla,44,rock,0.842,0.801,-6.409,0.0611,0.476,0.0126,0.387,0.856,110.132
6TNNMVpOgn8K5NoDC7alG6,Ooh La La - 2015 Remastered Version,Faces,45,rock,0.859,0.757,-6.005,0.0735,0.00942,0.0394,0.105,0.564,124.987
4MYb7NWLwXNDB7bYs3HeX8,Slow Ride,Foghat,46,rock,0.618,0.965,-6.026,0.0433,0.0595,0.541,0.318,0.917,126.713
5UuikgHTxSRFRnC0zXx10i,Aqualung,Jethro Tull,47,rock,0.631,0.867,-2.207,0.036,0.237,0,0.12,0.916,92.136
