spotify_id,Song,Artist,Rank,Genre,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
4H2TRR9FjnnIwxGnIt9stO,Killin' Time,Clint Black,1,country,0.714,0.522,-9.773,0.0283,0.455,0.0000102,0.0967,0.69,121.312
6iy4PoAuZBMvtrlDX4VxC7,Check Yes Or No,George Strait,2,country,0.708,0.524,-12.644,0.0352,0.0551,0.00000321,0.0371,0.69,111.482
3oW6SWwGqiZSPTiAp7ZQoH,It's A Great Day To Be Alive,Travis Tritt,3,country,0.595,0.653,-4.935,0.0265,0.246,0,0.264,0.542,128.93
7lUE02KHkZM44BZgjCaWRO,Meet in the Middle,Diamond Rio,4,country,0.746,0.443,-11.305,0.0359,0.663,0,0.223,0.554,91.11
1ecIqo8pOc8S6y3l80iGxd,Fancy,Reba McEntire,5,country,0.675,0.54,-10.139,0.0774,0.204,0,0.0688,0.514,94.959
7GH8qNOm2gEKryVUyVzkmt,Delta Dawn,Tanya Tucker,6,country,0.619,0.507,-7.677,0.0335,0.71,0,0.258,0.694,77.995
4rQSLX4qMiUWL81hEQOuPY,Forever And Ever, Demis Roussos,7,country,0.701,0.68,-8.492,0.0264,0.303,0.0000151,0.159,0.704,90.607
5d5o9XHIrAMKvr3Qp2aZTW,Maybe It Was Memphis,Pam Tillis,8,country,0.462,0.78,-3.92,0.0343,0.455,0.000639,0.058,0.473,147.297
3ODF56f90W3qxDqxHAUi3v,Strawberry Wine,Deana Carter,9,country,0.558,0.435,-6.182,0.0264,0.302,0,0.0351,0.199,122.385
4uUwD0uYzIDjKMKQglzmD2,Song of the South,Alabama,10,country,0.486,0.647,-8.066,0.0377,0.189,0,0.305,0.628,162.218
0e05wFNr6zg1ULcp4NKs1p,Two Dozen Roses,Shenandoah,11,country,0.687,0.648,-9.137,0.027,0.314,0.00000137,0.289,0.6,121.341
54c6mEj1AfViQwz33gUnlO,Hello Darlin',Conway Twitty,12,country,0.289,0.256,-12.355,0.029,0.891,0.0000361,0.111,0.418,83.015
3nKLfeoq3YedJIZqvRW3Qz,I Don't Need Your Rockin' Chair - Version w/special guests,George Jones,13,country,0.68,0.589,-10.01,0.0247,0.152,0,0.378,0.696,93.865
3eIc0XWlqNkT290DfwNyBJ,Don't Close Your Eyes,Keith Whitley,14,country,0.618,0.271,-13.695,0.026,0.723,0.000558,0.129,0.264,78.334
29TI0GvP5gMQMPTJjdMe0H,You Never Even Called Me By My Name,David Allan Coe,15,country,0.604,0.459,-13.19,0.0321,0.153,0,0.275,0.505,105.908
5cCLKP66G2PJEorzYQVXHR,Love,Demi Lovato,16,country,0.686,0.234,-12.646,0.0295,0.742,0,0.145,0.342,106.581
6DqzLbXkxRUbvFyzWApTXM,Past The Point Of Rescue,Hal Ketchum,17,country,0.44,0.765,-5.973,0.0287,0.24,0.0000473,0.349,0.792,184.257
2nWKk3ACZN7exdamcHvGMU,Don't Laugh At Me,Mark Wills,18,country,0.399,0.357,-10.86,0.028,0.389,0,0.159,0.267,178.088
0Jtp6dLT78aWIdnoteCSxv,Smoky Mountain Rain,Ronnie Milsap,19,country,0.57,0.415,-15.077,0.0305,0.0644,0.0000869,0.067,0.524,141.019
70TsRbycWfabtevnripyRu,Don't Let Our Love Start Slippin' Away,Vince Gill,20,country,0.739,0.717,-9.568,0.0308,0.417,0.000918,0.334,0.663,113.234
2lYMQJyM2LOGEG3rVkdFod,Family Tradition,Hank Williams,21,country,0.66,0.523,-12.068,0.0608,0.0238,0,0.142,0.794,126.342
1gNUf7ItWfqwFrpDWzYcYY,Kiss An Angel Good Mornin',Charley Pride,22,country,0.687,0.512,-10.361,0.0294,0.794,0,0.313,0.876,131.793
7fJaL74toBMoNuO7iUXsST,Bubba Shot the Jukebox,Mark Chesnutt,23,country,0.604,0.6,-10.156,0.0438,0.338,0,0.0817,0.888,82.695
3mM14WXoPaLRjjkmxHe99L,Coal Miner's Daughter,Loretta Lynn,24,country,0.604,0.354,-14.07,0.0313,0.836,0.00474,0.103,0.635,137.349
0sgnJ5LFjEy2IuQ99NEZ1C,Hell on Heels,Pistol Annies,25,country,0.655,0.547,-5.829,0.0406,0.177,0.0000378,0.118,0.383,132.226
3rXCZRMiMZp0feGcYXpwYX,Cowboy Take Me Away,Dixie Chicks,26,country,0.467,0.622,-7.255,0.031,0.365,0.00527,0.0982,0.455,164.418
1XFzAUUOUvusbHdbVynH5A,Red River Valley,Suzy Bogguss,27,country,0.479,0.25,-9.431,0.0274,0.842,0.000049,0.124,0.402,145.785
2btMA0oVvDOTK3PVYq70xZ,This Cowboy's Hat,Chris LeDoux,28,country,0.508,0.418,-8.356,0.0299,0.724,0,0.383,0.569,86.38
1KNNTdw7SzJ90p6RXq4kGE,Grandpa (Tell Me 'Bout The Good Old Days),The Judds,29,country,0.566,0.488,-8.833,0.0324,0.454,0.0000068,0.168,0.512,201.68
5DWmvAL8WPuncj8tSxFVNC,Last Call,Lee Ann Womack,30,country,0.335,0.584,-7.089,0.0341,0.794,0.000195,0.0869,0.332,78.51
0IErUOvyUhX4Gxji2LPjTc,Cheater,Taylor Swift,31,country,0.614,0.809,-4.771,0.0488,0.594,0,0.246,0.79,149.97
2Cb2l4UoXynCHCeCYHRZN8,Stand By Your Man,Tammy Wynette,32,country,0.563,0.331,-9.681,0.0283,0.776,0.000846,0.125,0.608,105.779
7xdQBiKGzfN8ripbLkihWu,Seminole Wind,John Anderson,33,country,0.619,0.575,-11.115,0.0319,0.323,0.00000139,0.125,0.372,126.964
33AQv3sfvHmtGfYNIJpi96,Tequila Makes Her Clothes Fall Off,Joe Nichols,34,country,0.654,0.745,-5.685,0.0281,0.134,0,0.079,0.679,93.931
1ccfxq0BQovRaGSYTwljLR,Good as I Was to You,Lorrie Morgan,35,country,0.549,0.486,-5.383,0.0261,0.0961,0,0.0947,0.143,133.956
04f1rOkeyOqYQQzPJZk9JS,How Can I Help You Say Goodbye,Patty Loveless,36,country,0.499,0.201,-12.145,0.0276,0.818,0.00000138,0.143,0.234,72.139
2kZZq09uK0oR9wwYJvgacb,Paint Me a Birmingham,Tracy Lawrence,37,country,0.519,0.52,-4.547,0.03,0.0757,0,0.166,0.281,129.862
0zvNHIL7ci0ZzIoWU6RO2u,I Love A Rainy Night,Eddie Rabbitt,38,country,0.685,0.718,-7.724,0.0521,0.122,0,0.0556,0.958,131.463
6gRACp2CvsIhc7hyw8CecQ,The Devil Went Down to Georgia,The Charlie Daniels Band,39,country,0.517,0.535,-12.027,0.0494,0.131,0,0.085,0.933,135.087
7CNd7rjfVt74TFlcOcnZgN,In Color,Jamey Johnson,40,country,0.544,0.404,-8.751,0.0354,0.391,0.00000398,0.157,0.251,129.518
5LNKhl5Q3ZYlC8SWiqV0hv,Walkaway Joe,Trisha Yearwood,41,country,0.623,0.377,-11.697,0.027,0.878,0.0000495,0.0772,0.427,114.018
04F6rARD2mv4JiT8WglIDz,What Might Have Been,Little Texas,42,country,0.621,0.201,-15.112,0.0296,0.623,0,0.131,0.146,130.626
6QT53ohGZeLGoYktBPRePD,Apologize (Acoustic Version),Kacey Musgraves,43,country,0.494,0.418,-3.656,0.0301,0.752,0.00000769,0.0938,0.256,132.464
4UWDRNon2wbiqDsdkfUBGi,Holding Her and Loving You,Earl Thomas Conley,44,country,0.619,0.418,-11.208,0.0302,0.315,0.00000275,0.11,0.322,126.011
15cGdiAHmezm0P04jVAjMo,Letters From Home,John Michael Montgomery,45,country,0.644,0.626,-7.243,0.0258,0.367,0.00000578,0.155,0.388,128.029
5E5qobIPLh5K9opkag3J1C,Fall,Clay Walker,46,country,0.55,0.543,-6.986,0.0287,0.193,0,0.0994,0.208,138.003
3qd4eFbXvTs0xsgDnExC0I,I Was Country When Country Wasn't Cool,Barbara Mandrell,47,country,0.607,0.555,-11.347,0.0314,0.0789,0.000179,0.929,0.529,104.937
0qXUwQbZHFnhAGCgqwz2lR,Meet Me In Montana,Dan Seals,48,country,0.661,0.389,-12.292,0.0301,0.393,0.00000104,0.0902,0.515,124.147
61EQfJXizp4MIpLYWyLoQI,When She Cries,Restless Heart,49,country,0.666,0.521,-10.993,0.0292,0.114,0,0.0604,0.361,105.223
2hckAvL66faAcR0Fk64hj6,Pancho and Lefty,Merle Haggard,50,country,0.693,0.454,-12.44,0.0332,0.796,0.000154,0.143,0.54,122.641
6s0yNmp4Hd32wGx40T6uL8,Kinetic (The Crystal Method vs. Dada Life),The Crystal Method,1,electronic,0.585,0.924,-4.782,0.0336,0.000151,0.859,0.477,0.276,127.976
4bz7uB4edifWKJXSDxwHcs,Galvanize,The Chemical Brothers,2,electronic,0.745,0.714,-3.681,0.0751,0.0141,0.0222,0.363,0.365,104.003
1pUFYb9peWkK8m1WCKNRjp,God Is a DJ,Faithless,3,electronic,0.606,0.897,-7.469,0.0448,0.176,0.882,0.17,0.393,130.55
1gYn6OTpw5W6n8QaJjyY5m,Nobody Speak (feat. Run the Jewels),DJ Shadow,4,electronic,0.62,0.813,-5.937,0.153,0.0377,0.00282,0.263,0.3,160.063
0xZuxFQjLWZnRMOFlFDsF5,Step On,Happy Mondays,5,electronic,0.597,0.91,-7.66,0.0374,0.0000276,0.341,0.0945,0.58,104.932
5oPUBUzrAnwvlmMzl1VW7Y,Breathe,The Prodigy,6,electronic,0.673,0.808,-6.183,0.0491,0.0121,0.878,0.037,0.303,130.041
6DxKG8EHEqkWdKrFQSvm32,In Yer Face - Bicep Remix,808 State,7,electronic,0.616,0.895,-6.625,0.0339,0.000392,0.924,0.153,0.211,124.996
67Hna13dNDkZvBpTXRIaOJ,Teardrop,Massive Attack,8,electronic,0.615,0.419,-8.799,0.0396,0.0173,0.505,0.135,0.216,76.996
5rDFRvwao7MFzuhrBTkWMQ,We Don't Care,Audio Bullys,9,electronic,0.733,0.848,-6.489,0.0597,0.00112,0.00142,0.0882,0.658,124.066
2lrkgtrmmWniRyWsUCoAv1,Singin' in the Rain,Mint Royale,10,electronic,0.529,0.935,-6.466,0.0462,0.000663,0.337,0.0974,0.377,130.966
10ZyPt8BfdM5Ir7MTPldFD,Take California,Propellerheads,11,electronic,0.709,0.892,-5.96,0.0484,0.000402,0.69,0.0646,0.161,119.833
3ajbqS54UTMweMp1x24DFN,Atom Bomb,Fluke,12,electronic,0.5,0.915,-8.777,0.0483,0.00142,0.379,0.119,0.348,110.011
0GoM2vODdCMqQ4eyjvNKbv,Bentley's Gonna Sort You Out - Damien's Gonna Edit A Bit Out,Bentley Rhythm Ace,13,electronic,0.649,0.99,-6.236,0.0445,0.00783,0.794,0.335,0.824,104.013
6lsumzVFKP9SnfKcuGwqVp,Rome Wasn't Built In A Day,Morcheeba,14,electronic,0.61,0.807,-4.997,0.0305,0.0769,0.00000264,0.376,0.689,112.031
24UPAuTCzIAVobhZnwfFqo,The Staunton Lick,Lemon Jelly,15,electronic,0.64,0.867,-7.93,0.0577,0.323,0.614,0.0688,0.414,174.711
3Qr0t5gUkblSNrq2P0S50t,Jump N Shout - Erik Hagleton Remix,Basement Jaxx,16,electronic,0.742,0.983,-6.561,0.0555,0.124,0.245,0.224,0.416,123.007
4OchoJP9f6qiSycrX8iV9Z,6 Underground,Sneaker Pimps,17,electronic,0.587,0.678,-8.651,0.0524,0.0319,0.16,0.116,0.429,169.947
6l0LbTF2V77M3LPpcOBmqX,Halcyon And On And On,Orbital,18,electronic,0.577,0.729,-14.376,0.0319,0.0953,0.928,0.184,0.177,126.988
6VCqx14OVaX9uwSvC0PvAG,The Girl And The Robot,Ranslive,19,electronic,0.511,0.899,-5.323,0.0601,0.115,0.000105,0.107,0.0773,121
4CLZlTPjaKqbadAJc031OQ,Pogo,Digitalism,20,electronic,0.403,0.754,-5.256,0.0441,0.0000608,0.0000773,0.529,0.398,136.021
7xQYVjs4wZNdCwO0EeAWMC,Born Slippy (Nuxx),Underworld,21,electronic,0.576,0.953,-8.968,0.0362,0.00106,0.49,0.474,0.303,140.042
2EEinN4Zk8MUv4OQuLsTBj,Age Of Consent - 2015 Remastered Version,New Order,22,electronic,0.372,0.91,-5.559,0.0392,0.00101,0.0944,0.13,0.756,161.964
5e9nJoAWMFJAmgUSx7EBFm,Only Heaven,Coldcut,23,electronic,0.542,0.651,-7.94,0.0936,0.00752,0.0102,0.343,0.195,139.998
5Vx3e9PipiEceifVyBzCdj,Movin' on Up,Primal Scream,24,electronic,0.508,0.808,-12.496,0.0403,0.0846,0.000727,0.0719,0.209,94.255
5zYgFOCkYxPbfzq0PYoUR6,Easy Muffin,Amon Tobin,25,electronic,0.526,0.486,-10.836,0.0433,0.329,0.403,0.577,0.274,170.103
3F138QuYFlzPmgPeWKEFln,Battleflag (feat. Pigeonhed),Lo Fidelity Allstars,26,electronic,0.663,0.868,-9.624,0.112,0.0399,0.0000343,0.0485,0.348,100.481
2GyrX5kqaQeJskyL8TatIy,Poney Part I,Vitalic,27,electronic,0.578,0.718,-6.169,0.0382,0.000886,0.759,0.0713,0.488,135.997
6ZoBkmNGZ4pTDB8M8GwrQp,Chase the Sun,Planet Funk,28,electronic,0.583,0.776,-7.488,0.0311,0.0161,0.0179,0.355,0.497,127.991
3ZTDzN6crSsEontNPgFSpV,Gone,Kosheen,29,electronic,0.486,0.8,-4.691,0.0523,0.0243,0.0000838,0.338,0.507,173.897
0lk1zdGFPEv6U7omOAqhSs,Ain't Talkin' 'Bout Dub,Apollo 440,30,electronic,0.331,0.937,-5.829,0.0723,0.00567,0.0271,0.107,0.657,163.978
3f3HHRPF5vAo90GwdpDMaQ,Because I'm Me,The Avalanches,31,electronic,0.472,0.805,-5.793,0.086,0.0491,0.0162,0.337,0.512,94.922
6D2FMgB1DFP3KMCdmAzqkI,Lonely Soul,UNKLE,32,electronic,0.465,0.569,-7.952,0.0376,0.1,0.0422,0.106,0.114,91.529
3q5YhSzJVmiOCuNJCWQ1w9,Destroy Everything You Touch,Ladytron,33,electronic,0.524,0.771,-5.961,0.0321,0.00994,0.0000083,0.187,0.705,120.336
2UKYMN7VnsQo40n0qCt6Sa,Porcelain,Moby,34,electronic,0.551,0.628,-7.874,0.0294,0.00133,0.188,0.282,0.336,95.03
17hdos7cv1vAvcfoTU4Pym,The Only One I Know,The Charlatans,35,electronic,0.543,0.572,-13.124,0.0317,0.0685,0.00119,0.0823,0.533,113.312
1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remastered Version,Blur,36,electronic,0.674,0.789,-6.903,0.0676,0.00178,0.00708,0.0753,0.918,129.802
6OGRM4MAOlyOdhHuX0OJ6P,A New Error,Moderat,37,electronic,0.717,0.46,-11.326,0.0372,0.0287,0.785,0.0661,0.0961,110.993
3vyKSb9sAdXl0kQ1KnS9fY,Emerge,Fischerspooner,38,electronic,0.607,0.734,-7.622,0.0445,0.0906,0.812,0.0925,0.569,147.941
0h26qoZNRIuUfuIellYQ1A,Finished Symphony - deadmau5 Remix,Hybrid,39,electronic,0.832,0.536,-6.736,0.0557,0.00282,0.856,0.184,0.433,127.996
58eKLwmiYrJAqNlv96pwlP,Hayling (feat. Hafdis Huld),FC Kahuna,40,electronic,0.555,0.329,-9.188,0.0279,0.495,0.0154,0.669,0.0391,140.038
5KCxJigVaM0XlRC8TZeQl4,Prime Audio Soup,Meat Beat Manifesto,41,electronic,0.583,0.925,-5.544,0.0454,0.000154,0.59,0.208,0.468,126.01
7lsFHOFeMyWiqaKrESLudT,Ready For The Floor,Hot Chip,42,electronic,0.0764,0.759,-5.443,0.0413,0.00903,0,0.0746,0.937,128.999
5drK2kTE2mrUdV33iHWyrx,Mad About You,Hooverphonic,43,electronic,0.465,0.844,-4.352,0.0379,0.00109,0.399,0.0865,0.155,170.358
7eh33sXffuOKPOZ9xWkQsi,Set My Baby Free,Ian Brown,44,electronic,0.566,0.606,-6.385,0.0322,0.754,0.0338,0.135,0.339,89.836
21RDsw7wzUJNl2FbWTgEfJ,Praise You - Radio Edit,Fatboy Slim,45,electronic,0.621,0.885,-6.826,0.0473,0.0418,0.492,0.133,0.554,109.728
0C2GT6MXWGRo7PIeeFq9zu,Days Go By,Dirty Vegas,46,electronic,0.786,0.853,-8.274,0.0688,0.0499,0.0872,0.35,0.309,126.99
2bQ3lk19XCgwuNMXSSXivI,Connected,Stereo MC's,47,electronic,0.655,0.936,-4.57,0.0459,0.0463,0.000878,0.0846,0.7,100.648
2JUS3pY1gTbypRyC8Ztj2m,You Read My Cards Wrong,Red Snapper,48,electronic,0.419,0.504,-12.069,0.0351,0.36,0.72,0.256,0.141,115.701
5Nn2Dj7OQsGL6pgQ9iIzPp,Ghostwriter,RJD2,49,electronic,0.747,0.68,-6.187,0.0346,0.0107,0.803,0.0964,0.594,93.804
1AnmfPwfhiMUetZyYrrHET,Return Of Django,Asian Dub Foundation,50,electronic,0.572,0.732,-7.65,0.0812,0.000921,0.856,0.279,0.641,187.231
0fjYN9BylnRXMA3or3QSld,If You Could Read My Mind,Gordon Lightfoot,1,folk,0.603,0.252,-12.402,0.0337,0.68,0.0000696,0.147,0.179,122.631
0gctFhy7ZomaBNuUrFnjrU,Lungs - Live,Townes Van Zandt,2,folk,0.544,0.34,-13.947,0.0411,0.785,0.00000389,0.734,0.556,97.005
6Xz7FeyE8HTP90HecgHV57,Wild World,Yusuf / Cat Stevens,3,folk,0.48,0.542,-8.51,0.0348,0.345,0.000609,0.113,0.567,152.853
0VNZYdfyOM8FGmYSwEGUa1,Me and Bobby McGee,Kris Kristofferson,4,folk,0.579,0.302,-13.387,0.0288,0.794,0.0000124,0.188,0.579,133.39
4wESSHqChrl4kwWmZ6otXc,Speed Of The Sound Of Loneliness,Nanci Griffith,5,folk,0.626,0.419,-13.868,0.0317,0.607,0.000489,0.122,0.645,146.136
49rjnhdgM5lKVRdhnHtOJA,Encore,Graham Nash,6,folk,0.635,0.15,-17.53,0.0351,0.893,0.0437,0.111,0.158,128.08
5oxTZlxluZl8zIVKANQmAM,Let The Mystery Be,Iris DeMent,7,folk,0.651,0.319,-12.408,0.0359,0.752,0,0.149,0.725,80.38
6UkMcAA19lTdjs22jtB7o2,Big Yellow Taxi,Joni Mitchell,8,folk,0.611,0.47,-9.135,0.0356,0.579,0,0.581,0.97,85.527
2PuUFT13yCzUOZun94WOXv,Suite: Judy Blue Eyes - Remastered,Crosby,9,folk,0.458,0.364,-13.126,0.0431,0.467,0,0.197,0.3,154.215
6hLqEJg2GnnDG4W0Y64hyD,Cats In The Cradle (45 Version),Harry Chapin,10,folk,0.463,0.484,-13.259,0.0395,0.456,0,0.125,0.513,77.521
6g0eFcVGt4tSJpJ2FdIQv0,The Last Thing On My Mind,Tom Paxton,11,folk,0.561,0.0901,-15.923,0.034,0.889,0.000174,0.111,0.444,82.155
6oZaeLPOAb3Rn408f3IQiB,If I Had A Boat,Lyle Lovett,12,folk,0.473,0.323,-15.639,0.0374,0.337,0.000187,0.364,0.493,92.058
12q3V8ShACq2PSWINMc2rC,It's Too Late,Carole King,13,folk,0.45,0.442,-12.718,0.0353,0.493,0.00564,0.134,0.812,208.282
5OHTqUeUeV09qhqszxS541,The Traveling Kind,Emmylou Harris,14,folk,0.395,0.57,-9.237,0.0356,0.855,0.000254,0.0994,0.384,168.981
1k691v8ChLgDiuLLKnjyj6,In Spite of Ourselves,John Prine,15,folk,0.547,0.277,-11.327,0.0429,0.67,0,0.091,0.684,153.974
6scUEism6pBnY0IXYr8fw3,The Swimming Song,Loudon Wainwright III,16,folk,0.604,0.585,-11.288,0.0329,0.408,0.0886,0.109,0.67,92.521
7raciFPVU5VuHmqVbw2c1h,Puff,Van Morrison,17,folk,0.581,0.143,-16.273,0.0401,0.65,0,0.104,0.469,144.605
72DefuF22C6aPKrWhRFCBS,Love Hurts - Remastered Version,Gram Parsons,18,folk,0.461,0.296,-11.496,0.026,0.256,0.0000181,0.0871,0.303,137.252
2p3lirPPNyGLtbNTk9LVRR,What They Say,Chris Smither,19,folk,0.566,0.57,-6.42,0.0329,0.688,0.00000173,0.0943,0.96,83.403
3LcYYV9ozePfgYYmXv0P3r,Fire And Rain,James Taylor,20,folk,0.611,0.35,-14.48,0.0356,0.499,0.00000784,0.0844,0.36,76.064
3QcuZo6WLcFkqqLmDs0d95,Doctor My Eyes,Jackson Browne,21,folk,0.48,0.626,-8.406,0.0294,0.266,0.000057,0.0857,0.542,75.63
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,Van Morrison,22,folk,0.491,0.583,-10.964,0.0376,0.185,0,0.406,0.908,150.566
1KueOLeUZpaNRK2InckxVT,1952 Vincent Black Lightning,Richard Thompson,23,folk,0.488,0.209,-19.549,0.0369,0.0374,0.00000505,0.103,0.362,120.63
62XHSV9G6veYMIc04oxXx0,I Remember You,Eilen Jewell,24,folk,0.43,0.373,-9.454,0.0301,0.61,0.0000594,0.114,0.405,89.424
0O87QQVWgCkkXAfrhsal55,Music Is Love,David Crosby,25,folk,0.482,0.28,-14.97,0.0264,0.228,0,0.0888,0.359,90.985
0hhzJEusz6r7f0eL1Uc8kw,Here Comes The Sun,Richie Havens,26,folk,0.698,0.643,-16.985,0.0649,0.803,0.0799,0.704,0.714,128.22
7AL6qzIDHIX7pEUWrzNiIs,Hurdy Gurdy Man,Donovan,27,folk,0.405,0.463,-16.167,0.0542,0.00379,0.0442,0.392,0.542,79.451
3NNkJwiHucP5QyUEAIMXra,Love The One You're With,Stephen Stills,28,folk,0.566,0.527,-11.216,0.034,0.03,0.00000325,0.115,0.157,97.281
3Vms3ZKJF7CXWppSejBPxL,The Night They Drove Old Dixie Down,Joan Baez,29,folk,0.575,0.355,-12.668,0.0332,0.595,0,0.104,0.453,129.317
0P6TTXbSLGrSoTNMz5kvB7,The City of New Orleans,Arlo Guthrie,30,folk,0.616,0.577,-8.834,0.0407,0.535,0,0.0808,0.592,145.863
31nItlXwgCCFpttS50Rbxf,Fruits Of My Labor,Lucinda Williams,31,folk,0.341,0.234,-12.307,0.0423,0.703,0.000674,0.108,0.167,176.463
7Guwk9x2j11UYR4mOaJvfx,Heavenly Day,Patty Griffin,32,folk,0.3,0.364,-7.385,0.032,0.798,0.00000635,0.116,0.391,184.241
6684GUHy1jpyhJVzpz5OFr,Mercy Now,Mary Gauthier,33,folk,0.583,0.262,-11.139,0.0281,0.811,0.000563,0.0993,0.332,76.028
6WRKgNXy93NabH6Ssz7dCT,Spring Wind,Greg Brown,34,folk,0.412,0.166,-19.521,0.131,0.688,0.000809,0.112,0.0844,173.776
3AhXZa8sUQht0UEdBJgpGc,Like a Rolling Stone,Bob Dylan,35,folk,0.482,0.721,-6.839,0.0321,0.731,0,0.189,0.557,95.263
5vPRCX0Bj8O374jTCAQRLS,Look at Miss Ohio,Gillian Welch,36,folk,0.7,0.118,-12.687,0.0357,0.726,0.000497,0.109,0.335,122.591
4GV5wmFd0G5NW8lQK9aVvP,Early Morning Rain,Ian & Sylvia,37,folk,0.474,0.118,-22.932,0.0296,0.844,0.00946,0.113,0.658,98.095
5mnvqisoDJilY0uCEdT8rG,Danny's Song,Loggins & Messina,38,folk,0.507,0.198,-16.089,0.0324,0.806,0,0.102,0.601,141.261
1JtvwshkJMxfm4oRhJp93C,The Time I've Wasted,Lori McKenna,39,folk,0.473,0.25,-11.263,0.0304,0.796,0.0000883,0.101,0.261,145.027
2DnJjbjNTV9Nd5NOa1KGba,You're So Vain,Carly Simon,40,folk,0.659,0.678,-8.18,0.0313,0.157,0.00000669,0.0784,0.647,106.186
0y2QzIC1avdAqTbo0qrDJB,No Regrets - 2008 Remastered Version,Tom Rush,41,folk,0.681,0.32,-16.073,0.0364,0.686,0.0939,0.145,0.329,110.147
7teXDPOtLF93ZqepIRnViL,Hobo's Lullaby,Billy Bragg,42,folk,0.397,0.16,-10.392,0.0457,0.969,0.00000136,0.104,0.354,202.515
6zXgU7iiGEEKp9f0pJHJUn,Dublin Blues,Guy Clark,43,folk,0.656,0.188,-12.996,0.0335,0.648,0.000006,0.12,0.192,85.271
0kKcoVPFH2o1Ca63jUSxYy,The Weakness In Me,Joan Armatrading,44,folk,0.727,0.198,-14.749,0.03,0.657,0.00000887,0.119,0.378,101.794
2ZjRAKoGcm4oyyl6iikOuC,Who Knows Where The Time Goes?,Fairport Convention,45,folk,0.518,0.177,-16.633,0.0317,0.693,0.142,0.0952,0.418,144.394
7MTX3vevnm41xuEoPxWT3j,Year Of The Cat - 2001 Remastered Version,Al Stewart,46,folk,0.54,0.634,-9.165,0.0346,0.016,0.0098,0.118,0.546,116.461
77r5kKZHweJGTcPZ31hmFR,You Stay Here,Richard Shindell,47,folk,0.562,0.467,-10.561,0.0279,0.713,0.0115,0.114,0.357,143.524
23DZLSxCK6kM8FF2RlzKDl,You're No Good,Linda Ronstadt,48,folk,0.669,0.52,-10.136,0.0345,0.245,0.00535,0.126,0.634,104.812
3e3g5fhOUw0TxHZ46Qn9uF,Traveling Alone,Tift Merritt,49,folk,0.509,0.31,-11.033,0.0404,0.85,0.000268,0.102,0.227,80.529
6GSfKutTHxZTGoeyqQh0n9,Love Is Our Cross To Bear,John Gorka,50,folk,0.601,0.0538,-18.247,0.036,0.916,0.0000162,0.1,0.227,137.045
5ByAIlEEnxYdvpnezg7HTX,Juicy,The Notorious B.I.G.,1,hip hop,0.887,0.818,-4.639,0.253,0.47,0,0.179,0.782,96.063
33ZXjLCpiINn8eQIDYEPTD,Shook Ones,Craig Mack,2,hip hop,0.763,0.786,-6.472,0.229,0.0146,0.0114,0.0817,0.504,93.857
5PQmSHzWnlgG4EBuIqjac2,If I Ruled the World (Imagine That),Nas,3,hip hop,0.879,0.564,-7.682,0.247,0.0474,0.00000943,0.0519,0.523,93.908
4C7Ss9bTPOWJMh3rarF1mN,Definition,Black Star,4,hip hop,0.65,0.9,-4.099,0.374,0.0252,0,0.176,0.659,89.788
0svl7cK07gK1ia5ainczU5,Break Ya Neck,Busta Rhymes,5,hip hop,0.82,0.809,-6.759,0.251,0.443,0.00175,0.0613,0.737,83.011
5kWShBA43yNFBzHk7g1Mtd,Still Not a Player,Big Pun,6,hip hop,0.891,0.704,-4.128,0.283,0.231,0.00553,0.119,0.896,94.119
6JI5wNWYdBw68GZjOMmgK5,Put It On,Big L,7,hip hop,0.711,0.62,-10.174,0.212,0.0175,0,0.134,0.805,179.817
30oTS7bm0aH3p7lqjEIu8q,Full Clip,Gang Starr,8,hip hop,0.875,0.745,-5.878,0.269,0.0227,0.00000237,0.287,0.749,95.201
3X414ZlCf5U7pcpIaIcUkT,Flava In Ya Ear,Craig Mack,9,hip hop,0.762,0.541,-8.843,0.329,0.466,0,0.0693,0.885,90.032
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,OutKast,10,hip hop,0.843,0.806,-5.946,0.269,0.143,0,0.0771,0.613,94.948
7Kutf53V4k0CvU4nKu5oK6,Real Hip-Hop,Das EFX,11,hip hop,0.858,0.76,-7.895,0.254,0.0217,0,0.322,0.951,93.082
2HAVFycrhtbmLxyyxpm6JI,Killing Me Softly with His Song,Fugees,12,hip hop,0.765,0.437,-10.122,0.0727,0.0271,0.00000131,0.167,0.498,92.402
4Hf2HHwkUEJZzJgp3KDKMu,Da Joint,EPMD,13,hip hop,0.648,0.6,-3.888,0.409,0.28,0,0.0942,0.737,89.479
2Mb3zpobD0CvJGWv6NpsPy,They Reminisce Over You,Pete Rock & C.L. Smooth,14,hip hop,0.761,0.683,-10.889,0.164,0.141,0,0.342,0.671,101.787
4anqYZt4APNlFwQixpbdZR,Da Rockwilder,Method Man,15,hip hop,0.612,0.659,-6.995,0.406,0.0137,0,0.417,0.393,99.137
6uP0XLqjRqFx8HAfesdcAg,X Gon' Give It To Ya,DMX,16,hip hop,0.501,0.851,-5.111,0.292,0.0295,0,0.0775,0.627,95.058
